16530122418252414976,6488433176564797440,1
16530122418252414976,U6529272862774136832,1
16530122418252414976,6504286338378895360,1
16530122418252414976,U6573619620643606528,1
16530122418252414976,U6650203365881942016,0
16530122418252414976,U6590887517489205248,0
16530122418252414976,U6755694930250698752,0
16530122418252414976,6514687178952413184,0
16531815045209260032,U6793028445266776064,1
16531815045209260032,6504286338378895360,1
16531815045209260032,U6632653285419388928,0
16531815045209260032,U6597740497727393792,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6519204943130267648,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6504311238535680000,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6514155434964684800,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6503206547454169088,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6503059223465693184,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6504174124439441408,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6510074329525391360,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6504286338378895360,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6495939817061285888,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6491486159535931392,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6519033746899865600,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6532634430182264832,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6486845692282212352,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6501046683592298496,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6516233288917454848,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6490766602093527040,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6500670708815761408,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6488433176564797440,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6491838770344689664,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6476759358855254016,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6518288241236381696,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6518723617738461184,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6501040459148693504,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6501046277529145344,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6505726238462578688,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6501041415017992192,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6519033599461691392,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6501396305938485248,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6523462034661576704,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6483224656181526528,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6504015325208514560,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6505457324637818880,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6507589723509231616,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6490765381555257344,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6481537151136759808,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6518824171122724864,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6495575208139751424,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6510479109464788992,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6468064455598080000,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6493848643794178048,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6487944840549044224,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6491640798025682944,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6481667595014569984,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6524275010964557824,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6516163889732784128,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6516233030829346816,1
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6665612756000968704,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6849169258434269184,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6851704544842223616,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6817851998394650624,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6776398524650098688,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6802184271353090048,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6752848829474672640,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6564697623431745536,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6680136636166049792,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6472666914924593152,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6788083172669132800,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6784396325082370048,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6747942736231403520,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6867725109533085696,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6570150140366032896,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6599337619144839168,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6567639438019530752,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,a824ccee-8d3c-4d6c-9665-96c371fe99ff,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6852890598647533568,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6525660472237101056,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6693073417278590976,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6811534836386238464,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6671401830372610048,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6772749654166605824,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6869873176399056896,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6686837420366761984,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6848949726318956544,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6833771331863973888,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6644099158342897664,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6784118566154145792,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6832493088275959808,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6812606476494835712,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6573862108465729536,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6481691642960084992,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6832497618401103872,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6755828090926010368,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6788777290198159360,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6573619620643606528,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6788467798524825600,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6598463110946754560,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6843337484458266624,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6849169258434269184,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6801090442189344768,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,6523442056524730368,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6760812314313625600,0
c60575ca-c2cb-4947-8dfa-78e69b9e7331,U6755715240177963008,0
16523167220506296320,6507889221976461312,1
16523167220506296320,6500670708815761408,1
16523167220506296320,6496278259662065664,1
16523167220506296320,U6792646812164427776,0
16523167220506296320,6516163889732784128,0
16523167220506296320,U6665831778495762432,0
16536013967746138112,6488433176564797440,1
16536013967746138112,U6553885059642822656,0
16538224930406793216,6510479109464788992,1
16538224930406793216,U6562541027675082752,0
16552583106434433024,6511804926677487616,1
16552583106434433024,6509321945417256960,1
16552583106434433024,U6827799625164918784,0
16552583106434433024,U6770520499882561536,0
16557853854321344512,U6557482137207967744,1
16557853854321344512,U6788044958776430592,0
16547512159293669376,U6557482137207967744,1
16547512159293669376,6499730504437207040,1
16547512159293669376,35430621-1618-4e99-a176-02bfdb0f06c0,1
16547512159293669376,6511182272429821952,1
16547512159293669376,U6597796110876545024,0
16547512159293669376,24df67cc-6d5b-4850-a028-4bf2439bbf15,0
16547512159293669376,U6580401806646448128,0
16547512159293669376,6495575208139751424,0
16558246370178760704,U6553836044763009024,1
16558246370178760704,6472666914924593152,0
16558980651775688704,U6553834263962193920,1
16558980651775688704,U6632653285419388928,0
16559364216766070784,U6557482137207967744,1
16559364216766070784,U6532454887337234432,0
16559340255424544768,6507064992976605184,1
16559340255424544768,U6557482137207967744,1
16559340255424544768,U6768816472245407744,0
16559340255424544768,713bccbd-f71f-4f83-8aa0-f956746388be,0
16545860446937677824,U6539330095281082368,1
16545860446937677824,U6538983285769375744,1
16545860446937677824,U6825787804157480960,0
16545860446937677824,U6811895592193626112,0
16566506478058864640,6510074329525391360,1
16566506478058864640,U6542021486138363904,1
16566506478058864640,6490506284389957632,0
16566506478058864640,76d2c0e1-ff5a-4ef1-a9b3-31f297e9c31a,0
16569226385120821248,6510479109464788992,1
16569226385120821248,U6825343977902837760,0
16562604748887818240,U6565119566228230144,1
16562604748887818240,U6837683786205892608,0
16564345101353484288,U6553832082945085440,1
16564345101353484288,U6803981775325368320,0
16575037925958877184,6488433176564797440,1
16575037925958877184,U6851768923902185472,0
16576261174646538240,U6565119566228230144,1
16576261174646538240,U6573619620643606528,1
16576261174646538240,U6553836044763009024,1
16576261174646538240,U6557482137207967744,1
16576261174646538240,U6565255005018787840,1
16576261174646538240,U6598159307496230912,1
16576261174646538240,U6753843802768674816,0
16576261174646538240,U6776398524650098688,0
16576261174646538240,6505727976066256896,0
16576261174646538240,U6602530377699430400,0
16576261174646538240,U6695334775340666880,0
16576261174646538240,U6848233618611900416,0
16558209116802646016,U6538613538590560256,1
16558209116802646016,U6553832082945085440,1
16558209116802646016,U6568747876040577024,1
16558209116802646016,U6573866480339783680,1
16558209116802646016,U6552434197925990400,1
16558209116802646016,U6565176253219868672,1
16558209116802646016,U6573862108465729536,1
16558209116802646016,U6729560118599356416,0
16558209116802646016,U6761146642893639680,0
16558209116802646016,U6535791802891374592,0
16558209116802646016,6523174949845209088,0
16558209116802646016,U6865249456132984832,0
16558209116802646016,U6687543520066015232,0
16558209116802646016,5d7a95bd-60d6-4441-8979-4e052ba2a1fc,0
16582525871595192320,U6582116116615663616,1
16582525871595192320,U6580677430204174336,1
16582525871595192320,6521636320178081792,0
16582525871595192320,U6595539448715284480,0
16583178230151249920,6510479109464788992,1
16583178230151249920,U6777267867868991488,0
16583265431442685952,U6580677430204174336,1
16583265431442685952,U6619605021321334784,0
16589435448303550464,U6573619620643606528,1
16589435448303550464,U6777951055482195968,0
16558700545966604288,6467620230179913728,1
16558700545966604288,U6832867030727659520,0
16591046383090794496,U6590883604945965056,1
16591046383090794496,U6590890057706508288,1
16591046383090794496,U6590887517489205248,1
16591046383090794496,U6590888247793029120,1
16591046383090794496,U6849961730215251968,0
16591046383090794496,6481791663898427392,0
16591046383090794496,U6605049379009073152,0
16591046383090794496,U6711888369997058048,0
16592176418279391232,U6580677430204174336,1
16592176418279391232,6523168708678914048,0
fa34d4e0-e430-44e9-a7c2-611d20e9dbac,U6538613538590560256,1
fa34d4e0-e430-44e9-a7c2-611d20e9dbac,U6570592981127008256,1
fa34d4e0-e430-44e9-a7c2-611d20e9dbac,U6657817630138699776,1
fa34d4e0-e430-44e9-a7c2-611d20e9dbac,U6782181560406773760,0
fa34d4e0-e430-44e9-a7c2-611d20e9dbac,U6679276060879622144,0
fa34d4e0-e430-44e9-a7c2-611d20e9dbac,U6767813553270296576,0
16593083095891574784,U6590888247793029120,1
16593083095891574784,U6569093815091597312,0
16595536898159017984,U6595275296910348288,1
16595536898159017984,U6755717017099046912,0
16577049541583831040,U6553832082945085440,1
16577049541583831040,U6611532359764283392,1
16577049541583831040,U6526274805149208576,0
16577049541583831040,U6866036820690341888,0
16598617694369480704,6509049594045796352,1
16598617694369480704,6514687178952413184,1
16598617694369480704,6504286338378895360,1
16598617694369480704,U6573619620643606528,1
16598617694369480704,U6543025435477807104,1
16598617694369480704,U6601823879339970560,0
16598617694369480704,U6857718688896782336,0
16598617694369480704,U6745303360456364032,0
16598617694369480704,U6590552371183489024,0
16598617694369480704,U6821766216818888704,0
16520442177733001216,U6601479390788325376,1
16520442177733001216,U6827092471034417152,0
16600953761022083072,6499730504437207040,1
16600953761022083072,U6868780619892002816,0
16532813085290266624,6511804926677487616,1
16532813085290266624,6511456241431089152,1
16532813085290266624,6502559103598989312,1
16532813085290266624,6507632934818680832,1
16532813085290266624,a1dd0db3-28e0-4f80-9364-462469759660,1
16532813085290266624,U6594868597854572544,1
16532813085290266624,9e5c0b0c-4699-49fa-a553-ce340fdf453f,1
16532813085290266624,dc84572e-7831-41fd-922e-10cd0a8cd248,1
16532813085290266624,6518288241236381696,1
16532813085290266624,6511847690379202560,1
16532813085290266624,6507064992976605184,1
16532813085290266624,6513941098702835712,1
16532813085290266624,6500571748268773376,1
16532813085290266624,6524498358143291392,1
16532813085290266624,6507490581906722816,1
16532813085290266624,6491255858402492416,1
16532813085290266624,6508374266612813824,1
16532813085290266624,6505457324637818880,1
16532813085290266624,6490969105481404416,1
16532813085290266624,6507889221976461312,1
16532813085290266624,7be0fd32-d9ba-4783-b346-89e3dafcf9ec,1
16532813085290266624,6513583447531851776,1
16532813085290266624,6496265070203375616,1
16532813085290266624,6520624295415123968,1
16532813085290266624,35430621-1618-4e99-a176-02bfdb0f06c0,1
16532813085290266624,6508630579020304384,1
16532813085290266624,6516233030829346816,1
16532813085290266624,6501041415017992192,0
16532813085290266624,U6572041788666679296,0
16532813085290266624,U6821685784924393472,0
16532813085290266624,6495939817061285888,0
16532813085290266624,U6727404504062365696,0
16532813085290266624,U6676825963826778112,0
16532813085290266624,U6825787475504402432,0
16532813085290266624,U6686214450866819072,0
16532813085290266624,U6567635737078927360,0
16532813085290266624,U6775334372535963648,0
16532813085290266624,U6663254353257697280,0
16532813085290266624,U6665454774176976896,0
16532813085290266624,U6755707849273249792,0
16532813085290266624,U6825636310296825856,0
16532813085290266624,U6865566537055473664,0
16532813085290266624,U6750444985843191808,0
16532813085290266624,U6559367999189422080,0
16532813085290266624,U6770179608806428672,0
16532813085290266624,U6850407850359918592,0
16532813085290266624,U6689853802855534592,0
16532813085290266624,U6755717381428875264,0
16532813085290266624,U6678258691814199296,0
16532813085290266624,U6720875256266887168,0
16532813085290266624,U6569839735890513920,0
16532813085290266624,U6846303264502190080,0
16532813085290266624,U6873977018229198848,0
16532813085290266624,U6772479220296716288,0
16604255046815186944,U6580677430204174336,1
16604255046815186944,U6688009910216560640,0
16606936232922447872,U6580677430204174336,1
16606936232922447872,6461414562636824576,0
16583255859957071872,U6603459000103079936,1
16583255859957071872,U6544223407355990016,1
16583255859957071872,U6577128675144110080,1
16583255859957071872,U6569840023066120192,1
16583255859957071872,U6583312792516825088,1
16583255859957071872,U6594868597854572544,1
16583255859957071872,U6577424455557976064,1
16583255859957071872,U6553833282985791488,1
16583255859957071872,U6560378210297581568,1
16583255859957071872,U6569601037160681472,1
16583255859957071872,U6562541027675082752,1
16583255859957071872,U6569839217038331904,1
16583255859957071872,U6568747876040577024,1
16583255859957071872,6513941098702835712,1
16583255859957071872,U6616475507250696192,1
16583255859957071872,U6580677430204174336,1
16583255859957071872,U6565255005018787840,1
16583255859957071872,6513583447531851776,1
16583255859957071872,U6570592981127008256,1
16583255859957071872,U6553834263962193920,1
16583255859957071872,U6569789017246666752,1
16583255859957071872,6514306382081036288,1
16583255859957071872,U6832575931165446144,0
16583255859957071872,U6876783549286977536,0
16583255859957071872,U6810147224056500224,0
16583255859957071872,U6647777103817216000,0
