138,2345,1
138,298,1
138,2358,1
138,311,1
138,313,1
138,2370,1
138,332,1
138,333,1
138,344,1
138,2396,1
138,2399,1
138,355,1
138,2404,1
138,2409,1
138,375,1
138,2423,1
138,377,1
138,378,1
138,2431,1
138,386,1
138,2437,1
138,392,1
138,2443,1
138,397,1
138,2446,1
138,2447,1
138,2452,1
138,413,1
138,416,1
138,2466,1
138,2467,1
138,426,1
138,2479,1
138,2485,1
138,438,1
138,2489,1
138,2493,1
138,450,1
138,2501,1
138,2514,1
138,474,1
138,2528,1
138,480,1
138,2531,1
138,484,1
138,487,1
138,499,1
138,503,1
138,2553,1
138,2559,1
138,2562,1
138,2565,1
138,524,1
138,2574,1
138,2583,1
138,2586,1
138,2591,1
138,2598,1
138,562,1
138,2611,1
138,571,1
138,579,1
138,2632,1
138,2633,1
138,586,1
138,590,1
138,594,1
138,2646,1
138,2648,1
138,600,1
138,2650,1
138,607,1
138,612,1
138,2662,1
138,615,1
138,2663,1
138,614,1
138,2666,1
138,631,1
138,633,1
138,640,1
138,2692,1
138,2697,1
138,656,1
138,667,1
138,2740,1
138,2741,1
138,693,1
138,697,1
138,2747,1
138,2755,1
138,709,1
138,714,1
138,2770,1
138,2772,1
138,2783,1
138,2785,1
138,2790,1
138,748,1
138,755,1
138,757,1
138,773,1
138,782,1
138,789,1
138,790,1
138,792,1
138,801,1
138,820,1
138,822,1
138,823,1
138,845,1
138,857,1
138,858,1
138,875,1
138,906,1
138,910,1
138,911,1
138,913,1
138,920,1
138,922,1
138,943,1
138,945,1
138,964,1
138,968,1
138,977,1
138,986,1
138,987,1
138,997,1
138,1022,1
138,1040,1
138,1047,1
138,1052,1
138,1069,1
138,1072,1
138,1092,1
138,1096,1
138,1128,1
138,1132,1
138,1142,1
138,1181,1
138,1185,1
138,1201,1
138,1215,1
138,1234,1
138,1236,1
138,1262,1
138,1264,1
138,1272,1
138,1283,1
138,1288,1
138,1309,1
138,1310,1
138,1321,1
138,1336,1
138,1350,1
138,1367,1
138,1373,1
138,1374,1
138,1376,1
138,1397,1
138,1412,1
138,1414,1
138,1423,1
138,1428,1
138,1431,1
138,1475,1
138,1515,1
138,1523,1
138,1524,1
138,1530,1
138,1531,1
138,1532,1
138,1559,1
138,1567,1
138,1631,1
138,1634,1
138,1642,1
138,1646,1
138,1652,1
138,1653,1
138,1656,1
138,1671,1
138,1697,1
138,1704,1
138,1725,1
138,1743,1
138,1757,1
138,1762,1
138,1764,1
138,1780,1
138,1783,1
138,1809,1
138,1819,1
138,1833,1
138,1836,1
138,1837,1
138,1845,1
138,1866,1
138,1884,1
138,1915,1
138,1920,1
138,1923,1
138,1927,1
138,1930,1
138,1952,1
138,1961,1
138,1977,1
138,1979,1
138,1985,1
138,1991,1
138,1997,1
138,2001,1
138,2009,1
138,2017,1
138,2021,1
138,2022,1
138,2024,1
138,2026,1
138,2029,1
138,2030,1
138,2032,1
138,2035,1
138,2039,1
138,1301,0
138,1387,0
138,188,0
138,2320,0
138,1323,0
138,729,0
138,710,0
138,1857,0
138,411,0
138,2140,0
138,145,0
138,1661,0
138,2111,0
138,182,0
138,2606,0
138,2578,0
138,60,0
138,1332,0
138,247,0
138,1898,0
138,1471,0
138,1462,0
138,1330,0
138,719,0
138,184,0
138,251,0
138,2781,0
138,2184,0
138,850,0
138,2158,0
138,1940,0
138,2694,0
138,2002,0
138,1719,0
138,1556,0
138,1014,0
138,2053,0
138,364,0
138,2539,0
138,1996,0
138,2653,0
138,1758,0
138,1926,0
138,1478,0
138,427,0
138,1259,0
138,1864,0
138,78,0
138,2050,0
138,578,0
138,1292,0
138,2383,0
138,740,0
138,2015,0
138,212,0
138,873,0
138,339,0
138,116,0
138,992,0
138,2252,0
138,1362,0
138,569,0
138,2205,0
138,2336,0
138,609,0
138,68,0
138,432,0
138,2425,0
138,1607,0
138,175,0
138,454,0
138,726,0
138,1300,0
138,2571,0
138,1598,0
138,722,0
138,2573,0
138,1904,0
138,2579,0
138,1289,0
138,2246,0
138,563,0
138,150,0
138,1771,0
138,1253,0
138,2078,0
138,44,0
138,1578,0
138,2208,0
138,1502,0
138,2593,0
138,2322,0
138,2166,0
138,1267,0
138,1284,0
138,1079,0
138,1265,0
138,90,0
138,1959,0
138,1327,0
138,2685,0
138,1019,0
138,106,0
138,1049,0
138,1145,0
138,883,0
138,1842,0
138,2018,0
138,1677,0
138,141,0
138,350,0
138,2230,0
138,2538,0
138,1286,0
138,2018,0
138,1156,0
138,1556,0
138,2284,0
138,2515,0
138,1108,0
138,1034,0
138,418,0
138,1551,0
138,1956,0
