2792	497
2792	257
2792	2188
2792	1979
2792	802
2792	1966
2792	782
2792	884
2792	858
2792	2632
2792	2083
2792	162
2792	2598
2792	1463
2792	1186
2792	1878
2792	1286
2792	667
2792	49
2792	52
2792	2001
2792	1423
2792	297
2792	964
2792	2395
2792	2632
2792	964
2792	1286
2792	2755
2792	2175
2792	734
2792	705
2792	91
2792	2546
2792	785
2792	912
2792	2154
2792	418
2792	901
2792	40
2792	205
2792	553
2792	2460
2792	1286
2792	1358
2792	1567
2792	2282
2792	2626
2792	2574
2792	1047
2792	205
2792	1099
2792	529
2792	822
2792	1920
2792	2574
2792	796
2792	1099
2792	822
2792	1099
2792	1920
2792	1727
2792	443
2792	667
2792	1336
2792	2686
2792	1537
2792	1028
2792	201
2792	2175
2792	1803
2792	1929
2792	814
2792	708
2792	2442
2792	2176
2792	796
2792	1727
2792	1099
2792	1039
2792	2085
2792	1803
2792	2739
2792	2766
2792	881
2792	1048
2792	2493
2792	1286
2792	2288
2792	1979
2792	748
2792	1803
2792	2223
2792	524
2792	1047
2792	1979
2792	2739
2792	1606
2792	2739
2792	787
2792	2346
2792	601
2792	1564
2792	30
2792	2683
2792	2739
2792	2755
2792	2245
2792	1449
2792	1458
2792	1537
2792	1184
2792	459
2792	228
2792	2510
2792	31
2792	662
2792	2682
2792	884
2792	937
2792	2175
2792	2113
2792	1984
2792	1076
2792	1077
2792	2333
2792	1387
2792	1056
2792	22
2792	2254
2792	1833
2792	720
2792	2468
2792	459
2792	2463
2792	2546
2792	785
2792	363
2792	473
2792	964
2792	278
2792	25
2792	1206
2792	2785
2792	2240
2792	1003
2792	1488
2792	1803
2792	1629
2792	2217
2792	2268
2792	2720
2792	227
2792	1286
2792	2161
2792	1803
2792	1743
2792	912
2792	459
